,image_path,predicted_class,confidence
308,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.77
309,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.77
310,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.73
311,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.72
312,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.71
313,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.71
314,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.7
315,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.69
316,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.69
317,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.68
318,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.67
319,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.66
320,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.66
321,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.65
322,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.65
323,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.64
324,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.63
325,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.62
326,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.62
327,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.6
328,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.6
329,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.6
330,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.6
331,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.59
332,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.58
333,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.58
334,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.58
335,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.57
336,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.57
337,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.56
338,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.56
339,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.55
340,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.53
341,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.52
342,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.49
343,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.49
344,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.45
345,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.44
346,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.44
347,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.44
348,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.43
349,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.43
350,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.42
351,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.37
352,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.36
353,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.36
354,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.36
355,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.36
356,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.35
357,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.35
358,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.34
359,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.32
360,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.3
361,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.3
362,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.29
363,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_48.png,bird,0.26
364,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_49.png,bear,0.95
365,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_5.png,dog,0.94
366,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_5.png,sheep,0.84
367,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_5.png,dog,0.77
368,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_5.png,dog,0.73
369,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_5.png,dog,0.72
370,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_5.png,dog,0.62
371,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_5.png,sheep,0.5
372,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_5.png,bird,0.25
373,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_6.png,giraffe,0.95
374,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_7.png,elephant,0.82
375,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_8.png,person,0.83
376,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_8.png,person,0.74
377,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_8.png,bear,0.38
378,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_8.png,zebra,0.29
379,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.94
380,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.93
381,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.92
382,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.92
383,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.92
384,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.91
385,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.88
386,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.87
387,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.87
388,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.83
389,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.83
390,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.82
391,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.8
392,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.78
393,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.76
394,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.7
395,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.7
396,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,kite,0.67
397,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,kite,0.56
398,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,bird,0.55
399,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,kite,0.35
400,/content/DALLE3/dalle_wildlife_zipped.zip/wildlife_img_9.png,kite,0.27
