,image_path,predicted_class,confidence
384,datasets_generated_ready_models/stylegan2/generated_images/087152.png,truck,0.62
385,datasets_generated_ready_models/stylegan2/generated_images/087153.png,car,0.89
386,datasets_generated_ready_models/stylegan2/generated_images/087154.png,truck,0.79
387,datasets_generated_ready_models/stylegan2/generated_images/087155.png,car,0.66
388,datasets_generated_ready_models/stylegan2/generated_images/087155.png,person,0.49
389,datasets_generated_ready_models/stylegan2/generated_images/087155.png,truck,0.39
390,datasets_generated_ready_models/stylegan2/generated_images/087155.png,bus,0.29
391,datasets_generated_ready_models/stylegan2/generated_images/087156.png,car,0.96
392,datasets_generated_ready_models/stylegan2/generated_images/087157.png,car,0.96
393,datasets_generated_ready_models/stylegan2/generated_images/087158.png,car,0.92
394,datasets_generated_ready_models/stylegan2/generated_images/087158.png,car,0.89
395,datasets_generated_ready_models/stylegan2/generated_images/087158.png,car,0.88
396,datasets_generated_ready_models/stylegan2/generated_images/087159.png,car,0.8
397,datasets_generated_ready_models/stylegan2/generated_images/087159.png,truck,0.51
398,datasets_generated_ready_models/stylegan2/generated_images/087160.png,car,0.93
399,datasets_generated_ready_models/stylegan2/generated_images/087161.png,car,0.94
400,datasets_generated_ready_models/stylegan2/generated_images/087162.png,car,0.92
401,datasets_generated_ready_models/stylegan2/generated_images/087162.png,car,0.85
402,datasets_generated_ready_models/stylegan2/generated_images/087163.png,car,0.96
403,datasets_generated_ready_models/stylegan2/generated_images/087163.png,car,0.94
404,datasets_generated_ready_models/stylegan2/generated_images/087163.png,car,0.45
405,datasets_generated_ready_models/stylegan2/generated_images/087163.png,cat,0.27
406,datasets_generated_ready_models/stylegan2/generated_images/087164.png,car,0.94
407,datasets_generated_ready_models/stylegan2/generated_images/087165.png,car,0.83
408,datasets_generated_ready_models/stylegan2/generated_images/087165.png,car,0.55
409,datasets_generated_ready_models/stylegan2/generated_images/087165.png,truck,0.52
410,datasets_generated_ready_models/stylegan2/generated_images/087165.png,car,0.32
411,datasets_generated_ready_models/stylegan2/generated_images/087166.png,car,0.94
412,datasets_generated_ready_models/stylegan2/generated_images/087167.png,car,0.94
413,datasets_generated_ready_models/stylegan2/generated_images/087167.png,car,0.89
414,datasets_generated_ready_models/stylegan2/generated_images/087167.png,car,0.58
415,datasets_generated_ready_models/stylegan2/generated_images/087168.png,car,0.69
416,datasets_generated_ready_models/stylegan2/generated_images/087169.png,car,0.95
417,datasets_generated_ready_models/stylegan2/generated_images/087170.png,car,0.87
418,datasets_generated_ready_models/stylegan2/generated_images/087171.png,car,0.95
419,datasets_generated_ready_models/stylegan2/generated_images/087171.png,car,0.32
420,datasets_generated_ready_models/stylegan2/generated_images/087172.png,truck,0.72
421,datasets_generated_ready_models/stylegan2/generated_images/087172.png,car,0.67
422,datasets_generated_ready_models/stylegan2/generated_images/087172.png,car,0.55
423,datasets_generated_ready_models/stylegan2/generated_images/087173.png,car,0.93
424,datasets_generated_ready_models/stylegan2/generated_images/087174.png,car,0.94
425,datasets_generated_ready_models/stylegan2/generated_images/087175.png,car,0.97
426,datasets_generated_ready_models/stylegan2/generated_images/087176.png,car,0.67
427,datasets_generated_ready_models/stylegan2/generated_images/087177.png,car,0.87
428,datasets_generated_ready_models/stylegan2/generated_images/087178.png,car,0.96
429,datasets_generated_ready_models/stylegan2/generated_images/087179.png,car,0.88
430,datasets_generated_ready_models/stylegan2/generated_images/087179.png,car,0.87
431,datasets_generated_ready_models/stylegan2/generated_images/087179.png,car,0.51
432,datasets_generated_ready_models/stylegan2/generated_images/087180.png,car,0.88
433,datasets_generated_ready_models/stylegan2/generated_images/087180.png,car,0.81
434,datasets_generated_ready_models/stylegan2/generated_images/087180.png,car,0.73
435,datasets_generated_ready_models/stylegan2/generated_images/087180.png,person,0.32
436,datasets_generated_ready_models/stylegan2/generated_images/087180.png,car,0.27
437,datasets_generated_ready_models/stylegan2/generated_images/087181.png,car,0.92
438,datasets_generated_ready_models/stylegan2/generated_images/087182.png,bus,0.79
439,datasets_generated_ready_models/stylegan2/generated_images/087182.png,elephant,0.32
440,datasets_generated_ready_models/stylegan2/generated_images/087182.png,car,0.26
441,datasets_generated_ready_models/stylegan2/generated_images/087183.png,truck,0.61
442,datasets_generated_ready_models/stylegan2/generated_images/087184.png,car,0.92
443,datasets_generated_ready_models/stylegan2/generated_images/087184.png,car,0.78
444,datasets_generated_ready_models/stylegan2/generated_images/087184.png,motorcycle,0.58
445,datasets_generated_ready_models/stylegan2/generated_images/087184.png,car,0.54
446,datasets_generated_ready_models/stylegan2/generated_images/087184.png,car,0.47
447,datasets_generated_ready_models/stylegan2/generated_images/087184.png,car,0.47
448,datasets_generated_ready_models/stylegan2/generated_images/087184.png,car,0.33
449,datasets_generated_ready_models/stylegan2/generated_images/087185.png,car,0.92
450,datasets_generated_ready_models/stylegan2/generated_images/087185.png,car,0.75
451,datasets_generated_ready_models/stylegan2/generated_images/087185.png,car,0.57
452,datasets_generated_ready_models/stylegan2/generated_images/087186.png,car,0.81
453,datasets_generated_ready_models/stylegan2/generated_images/087187.png,car,0.66
454,datasets_generated_ready_models/stylegan2/generated_images/087187.png,car,0.44
455,datasets_generated_ready_models/stylegan2/generated_images/087188.png,car,0.9
456,datasets_generated_ready_models/stylegan2/generated_images/087188.png,car,0.72
457,datasets_generated_ready_models/stylegan2/generated_images/087188.png,car,0.51
458,datasets_generated_ready_models/stylegan2/generated_images/087188.png,car,0.42
459,datasets_generated_ready_models/stylegan2/generated_images/087189.png,car,0.9
460,datasets_generated_ready_models/stylegan2/generated_images/087189.png,person,0.86
461,datasets_generated_ready_models/stylegan2/generated_images/087189.png,car,0.35
462,datasets_generated_ready_models/stylegan2/generated_images/087189.png,bus,0.25
463,datasets_generated_ready_models/stylegan2/generated_images/087190.png,motorcycle,0.4
464,datasets_generated_ready_models/stylegan2/generated_images/087190.png,car,0.36
465,datasets_generated_ready_models/stylegan2/generated_images/087190.png,car,0.35
466,datasets_generated_ready_models/stylegan2/generated_images/087191.png,truck,0.95
467,datasets_generated_ready_models/stylegan2/generated_images/087191.png,car,0.88
468,datasets_generated_ready_models/stylegan2/generated_images/087191.png,car,0.27
469,datasets_generated_ready_models/stylegan2/generated_images/087192.png,car,0.9
470,datasets_generated_ready_models/stylegan2/generated_images/087192.png,car,0.83
471,datasets_generated_ready_models/stylegan2/generated_images/087193.png,car,0.83
472,datasets_generated_ready_models/stylegan2/generated_images/087193.png,person,0.69
473,datasets_generated_ready_models/stylegan2/generated_images/087193.png,car,0.48
474,datasets_generated_ready_models/stylegan2/generated_images/087193.png,car,0.42
475,datasets_generated_ready_models/stylegan2/generated_images/087193.png,car,0.36
476,datasets_generated_ready_models/stylegan2/generated_images/087193.png,truck,0.28
477,datasets_generated_ready_models/stylegan2/generated_images/087193.png,bus,0.28
478,datasets_generated_ready_models/stylegan2/generated_images/087193.png,truck,0.25
479,datasets_generated_ready_models/stylegan2/generated_images/087194.png,truck,0.87
480,datasets_generated_ready_models/stylegan2/generated_images/087195.png,truck,0.71
481,datasets_generated_ready_models/stylegan2/generated_images/087196.png,car,0.91
482,datasets_generated_ready_models/stylegan2/generated_images/087197.png,car,0.92
483,datasets_generated_ready_models/stylegan2/generated_images/087198.png,car,0.94
484,datasets_generated_ready_models/stylegan2/generated_images/087199.png,car,0.96
